SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,avg_monthly_spend,streaming_count,security_support_count
0,0,0,22,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.65,0,109.81591,2,1
0,1,1,21,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,55.95,1,55.09762,2,2
0,1,1,71,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.05,0,116.866196,2,4
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.75,1,45.75,0,0
0,1,1,26,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),82.0,0,80.11923,2,2
0,1,0,71,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),65.15,0,65.94014,0,3
0,0,0,4,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.8,0,44.05,0,0
0,0,0,12,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,79.8,0,83.433334,0,1
0,1,0,18,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,88.85,0,88.59722,1,1
0,0,0,3,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,0,70.8,0,0
1,1,0,72,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),106.85,0,106.630554,2,2
0,0,0,11,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,74.95,1,74.13636,0,1
0,0,0,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),80.15,1,80.15,1,0
0,0,0,13,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.3,0,19.973078,0,0
0,1,0,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,109.25,1,112.63611,2,3
0,1,0,42,DSL,Yes,No,No,No,No,No,One year,0,Credit card (automatic),56.1,0,56.82976,0,1
0,0,0,17,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.7,0,20.020588,0,0
1,0,0,7,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,51.3,0,59.907143,0,1
0,1,0,68,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,118.6,0,117.50073,2,4
0,1,1,56,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.15,0,25.040178,0,0
0,1,1,38,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,0,19.719736,0,0
0,1,1,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,115.5,0,117.015976,2,4
0,0,0,48,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),25.05,0,24.40625,0,0
1,1,0,52,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,109.1,0,108.614426,2,3
0,1,1,35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,0,20.251429,0,0
0,1,0,67,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),111.3,0,112.94328,2,3
0,0,0,1,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,29.9,0,29.9,0,1
0,0,0,53,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,80.6,0,82.03962,0,2
0,1,1,34,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.8,0,18.702942,0,0
0,0,0,3,DSL,No,No,No,No,Yes,No,Month-to-month,0,Credit card (automatic),35.2,1,36.316666,1,0
0,1,0,1,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,78.8,1,78.8,1,0
0,0,0,19,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Mailed check,89.95,0,88.54737,1,2
1,1,0,60,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.05,0,115.43166,2,4
0,0,0,11,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.55,0,20.286364,0,0
0,0,0,47,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.4,1,109.105316,2,2
0,0,0,18,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,49.4,1,48.6,0,1
0,1,1,60,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.25,0,112.64083,2,4
0,1,0,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.8,0,26.031944,0,0
0,0,0,39,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.9,0,20.285898,0,0
0,1,0,59,Fiber optic,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),81.25,0,78.63474,0,2
0,1,1,2,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,69.95,0,71.95,0,0
1,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.1,1,69.1,0,0
0,1,1,20,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.2,1,88.8275,2,0
0,0,0,6,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),93.55,1,89.4,2,0
0,0,0,71,Fiber optic,No,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),86.4,0,86.92958,0,2
0,1,0,24,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,66.3,0,64.97708,0,3
1,1,0,67,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.65,0,90.731346,2,0
0,0,0,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,80.85,1,80.85,1,0
0,1,1,48,Fiber optic,No,No,No,No,No,Yes,One year,1,Mailed check,82.05,1,83.95729,1,0
0,1,0,37,DSL,No,Yes,No,Yes,No,Yes,One year,0,Mailed check,72.1,0,71.84865,1,2
0,0,0,11,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,34.7,0,34.868183,0,2
0,1,0,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.55,1,17.05,0,0
0,1,0,18,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),95.95,0,96.97222,2,1
0,1,1,50,DSL,No,No,No,No,No,No,One year,1,Bank transfer (automatic),44.8,0,44.617,0,0
0,1,1,67,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,109.4,0,108.680595,2,3
0,1,0,25,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,71.05,0,73.508,1,3
1,0,0,2,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,78.55,1,74.775,0,1
0,0,0,9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.7,0,20.077778,0,0
0,0,1,10,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,40.25,0,41.145,0,3
0,1,0,70,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.85,0,18.976429,0,0
0,0,0,9,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),68.25,0,64.10555,1,3
0,0,0,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.15,0,17.1125,0,0
0,0,0,2,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,50.95,0,61.525,0,1
0,0,1,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,78.65,1,78.65,1,0
0,0,0,19,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.15,0,24.65,0,0
0,1,1,7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.25,0,24.957144,0,0
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,42.9,1,42.9,0,0
1,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.0,0,44.0,0,0
0,1,1,9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.25,0,19.15,0,0
0,0,0,3,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,34.25,1,46.45,0,2
0,0,0,9,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Mailed check,58.5,1,59.983334,2,3
0,0,0,5,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),55.8,0,60.08,0,2
0,1,1,56,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Bank transfer (automatic),88.9,0,88.71429,2,0
0,0,1,18,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,57.65,0,55.15,0,1
1,0,0,49,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.2,1,96.29082,2,0
0,1,0,70,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,79.15,0,79.09286,1,4
0,0,0,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.05,0,108.425,2,3
1,0,0,6,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,74.4,1,72.35,0,1
1,1,0,17,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.8,0,91.99412,2,0
0,1,0,29,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,45.9,0,45.944828,2,0
0,1,0,6,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.3,1,90.86667,2,2
0,1,0,63,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Electronic check,102.6,0,99.94841,2,1
0,1,0,16,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),73.85,1,80.2625,0,0
0,0,0,59,DSL,No,No,Yes,No,No,Yes,One year,1,Bank transfer (automatic),61.35,0,61.788136,1,1
0,0,0,3,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,57.55,0,53.816666,1,1
0,0,0,8,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,29.25,0,28.36875,0,1
1,1,0,7,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.55,1,92.40714,1,0
0,0,0,68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,0,21.200735,0,0
0,1,1,68,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),111.75,0,110.4603,2,3
1,1,0,52,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,106.5,0,108.1125,2,2
0,1,1,72,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),107.7,0,109.99722,2,3
0,1,0,32,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.3,0,18.5375,0,0
0,1,0,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,0,19.772917,0,0
0,1,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.95,0,69.95,0,0
0,1,1,42,DSL,Yes,No,No,Yes,No,Yes,One year,0,Credit card (automatic),63.7,0,65.794044,1,2
0,0,0,25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.75,1,27.684,0,0
0,0,0,45,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),50.9,0,51.078888,0,1
0,1,1,43,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),60.4,0,61.40814,2,3
0,1,0,37,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Mailed check,79.25,0,78.697296,2,2
1,0,0,20,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),85.8,1,86.375,1,0
0,0,0,4,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.45,1,21.65,0,0
0,1,0,63,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.1,0,106.43968,2,4
0,0,0,3,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,90.7,0,79.21667,2,0
0,1,1,66,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.3,0,25.338636,0,0
0,0,0,28,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.7,1,106.41071,2,2
1,0,0,8,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.2,0,86.96875,1,0
0,0,1,71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.35,0,23.304226,0,0
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.25,1,24.25,0,0
0,1,1,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.1,0,25.803473,0,0
1,1,0,16,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),54.55,0,51.56875,0,2
0,1,0,66,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,96.6,0,97.33712,0,4
0,0,0,11,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.5,1,76.17727,0,0
0,0,0,51,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,1,Credit card (automatic),81.15,0,80.90588,1,4
0,0,1,8,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,38.5,0,41.35,1,1
0,0,0,14,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.9,0,95.53214,2,0
0,0,0,4,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,93.5,1,90.55,1,2
0,0,0,70,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Mailed check,84.7,0,85.586426,2,3
0,0,1,70,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Electronic check,66.0,0,69.87857,0,3
1,1,0,54,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),101.5,1,99.501854,2,1
0,0,1,28,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.9,1,73.876785,0,1
0,0,0,24,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.75,0,20.29375,0,0
0,1,0,69,DSL,No,Yes,No,No,No,Yes,Two year,1,Credit card (automatic),61.45,0,59.872463,1,1
0,1,1,42,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,54.5,0,54.789288,0,2
1,0,0,2,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.6,1,65.825,0,0
1,0,0,39,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.75,0,103.48718,2,1
0,1,1,45,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.75,0,108.903336,2,3
0,1,1,72,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),80.85,0,79.54792,1,4
0,0,0,38,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.3,0,19.553947,0,0
0,1,0,72,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),67.8,0,66.73125,0,4
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,24.05,1,24.05,0,0
0,1,1,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.8,0,19.647917,0,0
0,1,0,55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.7,0,26.248182,0,0
0,1,1,51,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,56.15,0,56.842155,2,2
0,0,0,63,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.7,0,84.27778,2,4
0,1,1,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.65,0,19.632608,0,0
0,0,0,1,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.55,1,50.55,0,1
0,0,0,2,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,54.35,0,58.525,0,1
1,0,0,52,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),108.1,0,112.29423,2,3
0,0,0,36,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,54.45,0,52.59722,0,1
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.35,0,45.35,0,0
0,0,0,28,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,59.0,0,59.0875,0,2
0,1,1,7,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Electronic check,69.45,0,68.15,1,3
0,0,0,14,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.55,1,101.11072,2,1
1,1,0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.95,0,63.13889,2,4
0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.5,1,20.5,0,0
0,0,0,10,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.85,0,16.32,0,0
0,0,0,42,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,0,20.235714,0,0
0,0,0,7,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),25.05,0,27.135714,0,0
0,0,0,4,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),74.8,1,80.475,0,1
0,1,1,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),114.3,0,111.92431,2,4
0,1,0,20,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.45,1,24.14,0,0
0,0,0,63,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),109.2,0,111.900795,2,4
0,0,0,56,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),45.05,0,45.716072,0,4
0,0,1,5,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,51.0,0,57.36,0,1
0,1,0,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.45,0,110.86806,2,3
1,1,1,68,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,84.65,0,83.58235,0,2
0,1,1,67,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,60.05,0,59.612686,0,3
0,1,1,8,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.65,0,46.14375,0,0
0,1,1,52,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),93.25,0,89.07115,1,2
0,1,1,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,0,22.330555,0,0
0,1,1,59,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.45,0,26.000847,0,0
0,0,0,60,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.6,0,18.216667,0,0
0,0,0,7,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.1,0,100.185715,2,0
0,1,1,59,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,34.8,0,33.564407,0,2
0,0,0,46,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),60.75,0,62.9,2,3
0,0,0,5,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,51.35,0,52.46,0,1
1,1,0,59,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.05,0,65.878815,2,3
0,1,0,70,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.8,0,84.53643,2,3
0,0,0,14,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),71.0,1,65.28571,0,0
0,0,0,44,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.15,0,48.61591,0,0
0,1,0,64,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,1,Credit card (automatic),94.6,0,92.94844,1,2
0,1,1,58,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,59.75,0,62.488792,2,3
1,1,0,46,Fiber optic,No,No,No,Yes,Yes,Yes,One year,0,Electronic check,100.25,0,103.34457,2,1
1,1,0,58,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,98.9,0,99.667244,2,1
0,1,0,72,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Credit card (automatic),97.7,0,95.4125,2,1
1,0,0,30,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,40.3,1,39.09833,1,1
1,0,0,11,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),60.25,0,60.26818,0,2
1,0,0,34,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,56.25,0,51.939705,2,2
0,0,0,54,DSL,Yes,Yes,No,No,No,Yes,Two year,0,Bank transfer (automatic),46.2,0,45.03611,1,2
0,0,0,3,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,50.6,1,51.783333,2,1
0,1,1,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.9,0,25.822222,0,0
0,1,1,40,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,84.85,1,82.57625,0,2
0,1,1,2,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,65.7,1,67.175,2,0
0,1,1,54,DSL,No,No,Yes,No,No,Yes,Two year,0,Credit card (automatic),63.35,0,63.13148,1,1
0,0,0,14,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),50.1,0,50.67857,0,1
0,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.5,1,70.5,0,0
0,0,0,10,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.85,1,95.345,1,2
